Column1,Column2,assigned_cluster,distance_from_assigned_cluster_centriod,is_outlier
-74.7644204979,-182.765427178,0,169.430371341,0
958.513216597,907.314269834,2,130.426354353,0
109.871510111,-49.9250737643,0,87.4045272996,0
-134.519376377,15.2711057967,0,168.033190856,0
1201.81795857,1093.15513619,2,181.583887036,0
38.889914728,7.60656957005,0,54.2378873496,0
137.052215955,73.6753584794,0,164.218577795,0
890.957268849,940.609599005,2,164.884949006,0
1720.33092781,-723.172642825,1,348.642830551,0
143.865257335,21.2561994379,0,137.726257878,0
-49.6116422181,184.4478192,0,239.745429459,0
696.067171602,87.1477266337,0,686.088528356,0
965.144177771,994.15527032,2,77.5511991739,0
-2.50992930576,-104.057220314,0,64.9834306148,0
-97.8237800413,-163.619598098,0,169.676081525,0
1829.84654335,-1167.06213279,1,244.961123325,0
-164.84313149,-120.747068121,0,202.545227282,0
24.9120402725,-60.7084560434,0,16.7155375397,0
1984.197448,-1006.99677316,1,43.0305419078,0
126.464615161,63.229868591,0,149.349381546,0
872.017607357,1115.9028597,2,200.893855286,0
1780.95368846,-807.419868298,1,247.106692754,0
-235.268157164,-1459.46004326,0,1438.62474197,1
1765.77422622,-1152.65492489,1,276.623942515,0
1979.36394951,-1269.61371051,1,303.448642599,0
1881.73354472,-1249.60617852,1,296.797246281,0
926.636380856,818.79539428,2,221.292972274,0
8.28665106907,63.77829787,0,108.87654151,0
-88.5642761814,-48.3989464967,0,111.303850044,0
41.5249228023,-31.6935899515,0,22.6053497254,0
1943.54405452,-1027.76308433,1,66.9953166147,0
2186.96679256,0.185168645548,1,990.496541826,1
1448.64478763,919.842096881,2,416.617658335,0
1020.20018214,1069.54565883,2,65.1401466964,0
-2.68079504503,233.140162475,0,278.441083235,0
1643.92233319,-1197.78284901,1,400.05778945,0
2405.12810533,-949.910711539,1,435.227291768,0
670.280155626,1083.905689,2,378.862504035,0
1980.13299788,-999.244016777,1,34.4030800697,0
1548.17165335,972.960419155,2,507.924809033,0
240.355572237,600.465827749,0,680.379266848,0
2072.20844288,-1216.02668559,1,269.750972037,0
767.611015575,1016.18576907,2,273.96705526,0
1073.52804461,900.002738491,2,112.631109591,0
2141.54384835,-830.115831949,1,218.86619065,0
66.1465776379,35.2056033113,0,90.4866767563,0
21.7652050682,39.4587815545,0,83.6091050668,0
975.803227695,897.217096897,2,128.749747382,0
2126.94594397,-221.954966084,1,760.671110624,0
962.238105976,1460.35614334,2,459.268869428,0
1588.00420545,212.801738508,2,964.888507595,1
941.102390822,892.601153629,2,152.90765627,0
1291.25207984,1096.98480028,2,265.183247566,0
1239.65732317,1019.62477826,2,198.544775423,0
2113.93666015,-824.777749904,1,201.70995933,0
1141.68261906,973.645820319,2,105.94242407,0
689.164554507,724.22508108,2,452.34946837,0
78.6026661605,-48.9029284936,0,56.1463054967,0
924.63628896,906.184053675,2,154.9422529,0
45.5343773622,48.7362425483,0,95.6574313949,0
65.2161245706,235.552402209,0,282.917156061,0
-181.458892718,-22.7408320529,0,205.236400007,0
-31.7957921349,98.8703170865,0,153.031972577,0
892.96726564,1500.65879303,2,514.577629336,0
-146.686488939,-33.7741042908,0,169.662063298,0
840.365786136,917.975838484,2,220.308636816,0
997.82712564,-1180.56668087,1,995.709082498,1
111.944453532,69.5767743305,0,144.584887666,0
50.841463907,-2.59935327615,0,50.2033759942,0
1683.93049767,-1196.2588249,1,367.199316604,0
-71.934242099,-55.9639278613,0,95.3279501645,0
2351.38920497,-966.196299393,1,381.179592545,0
704.455547359,973.383915006,2,338.769527126,0
563.016818997,1202.84638597,2,516.603823969,0
1953.33784148,-866.210917318,1,101.504278162,0
-195.502171482,-121.222429614,0,231.375938249,0
1001.63047751,1049.30280146,2,57.3962201906,0
-171.464003794,-544.094450871,0,536.313675491,0
2093.63821175,-973.40694065,1,123.632838792,0
-32.4495119165,-2.59269180201,0,69.0181744947,0
-74.7891760206,-60.8476938362,0,98.8684328469,0
1.89335215277,-2.66961067017,0,46.3835728972,0
571.648265442,1586.26679974,2,745.080291662,0
1005.2472673,1136.62498236,2,133.652226661,0
26.637599181,43.8276533782,0,88.0631602696,0
1856.68589679,300.350057674,2,1079.50385716,1
2163.17519203,-1073.39190188,1,220.689155119,0
-246.467273171,1084.22726064,0,1160.02317579,1
2372.26173386,-779.478254447,1,443.338978233,0
963.837726403,941.539017721,2,102.164519636,0
231.627567814,-164.157205635,0,240.97917404,0
1153.52306208,1039.19563337,2,116.336904688,0
104.326059903,43.1921808321,0,119.572183724,0
22.6296691844,-32.8744604256,0,11.2711295993,0
23.8446599881,-66.9245465314,0,22.8098668286,0
31.1837090144,160.446174514,0,204.769280669,0
937.720584557,878.091656975,2,166.220836847,0
646.904296986,1205.32210789,2,441.155008158,0
990.303438501,1251.06666746,2,248.419249415,0
1763.99394281,-1093.13598711,1,242.098056965,0
44.9432321004,116.600937501,0,162.283867949,0
-98.5308887527,298.564900397,0,363.506903031,0
1202.50913359,685.602567854,2,360.360486904,0
1060.46735143,676.981088943,2,331.535202776,0
-77.8303677993,-190.458736394,0,177.497928346,0
10.3726371759,164.574750064,0,209.081568026,0
1178.88488439,1176.25054391,2,217.26738418,0
2060.90448968,-809.202443051,1,181.400661587,0
1827.59895043,-699.126901629,1,302.854700558,0
856.030144223,980.500514261,2,187.448504185,0
113.526052972,38.0228638018,0,122.509599957,0
1082.27795787,1212.38206948,2,208.447921086,0
-42.7032249982,-24.7296737256,0,68.1843233948,0
1599.679533,-1284.11956097,1,488.159607103,0
1880.42164027,-1077.90994882,1,143.240892121,0
1916.31346448,-926.307374335,1,67.1152811227,0
1219.83122165,1439.47219994,2,466.917201661,0
-27.8346107284,36.300786837,0,94.9797090197,0
1970.67611484,-1027.15350818,1,60.8521148546,0
1985.30800905,-702.913278898,1,263.822292189,0
2300.47587606,-687.849048707,1,431.986688448,0
1584.33991331,-763.134270502,1,436.088342668,0
-140.620699648,-622.048237003,0,600.526048225,0
-26.4097689167,-3.8109161273,0,63.5181535699,0
1821.2375488,-873.248211407,1,175.647111116,0
1597.15648592,-695.600578192,1,460.921409516,0
1177.92100475,1194.00945326,2,230.72369947,0
1875.08504821,-1284.80231885,1,332.400941846,0
954.537838389,960.596035554,2,98.9895416848,0
523.026583402,1088.22073117,2,524.602672024,0
2302.85226141,-1097.72990285,1,357.664794279,0
168.077456217,-84.6087064015,0,150.943715538,0
1919.19289969,-1021.13610453,1,74.8956338448,0
553.681415955,-237.811474223,0,565.236292162,0
732.098076151,1319.20037691,2,438.822910939,0
837.160990662,634.921834343,2,425.325100093,0
-2.57581990063,-37.8224199118,0,26.014256088,0
943.811745585,-1357.97536574,1,1098.58987426,1
756.642082376,-311.963548007,0,781.318570696,0
786.550223714,927.979542861,2,267.160935488,0
2234.95647491,400.944739969,2,1339.00208051,1
1090.78524435,907.259335742,2,112.143935463,0
1712.32910821,-788.206113572,1,313.402182104,0
1865.30836502,-1123.36390939,1,188.871244863,0
2208.81513769,-1082.5520383,1,265.417381251,0
119.596270194,-76.2248235264,0,102.108053763,0
1133.55966931,826.633625959,2,203.387374247,0
55.4719461307,13.1479722191,0,66.0248831075,0
1174.50817674,867.836317263,2,193.237738205,0
1001.65144987,888.349000843,2,126.070065458,0
1337.67255573,1218.4662229,2,363.39136329,0
1831.58554635,-786.430270009,1,227.092272207,0
2191.1687969,-1616.57292766,1,686.785044615,0
2022.81152127,-863.265371389,1,115.688156372,0
2176.39969637,-263.673501862,1,732.258705015,0
2322.60551532,-986.685487154,1,352.984844154,0
-107.226261156,-116.820155667,0,148.834103143,0
1744.50030447,355.923021403,2,958.873838203,1
1549.2569867,-1066.34304425,1,432.67666899,0
1235.22104448,918.141616189,2,213.57572591,0
-53.6001624713,59.9440370606,0,129.034848216,0
-115.822354823,64.1422233404,0,175.792853214,0
1851.78808692,-1236.88430976,1,295.360471777,0
1626.40294359,1451.23480788,2,733.925963203,0
1219.2071984,1314.93993088,2,354.719611204,0
725.147548484,1884.27352182,2,931.642086461,0
2196.00252271,-1199.85946835,1,324.855307413,0
1921.30388735,-837.029959072,1,138.214823431,0
-89.9278195754,46.573337814,0,144.587502105,0
82.6810270928,-157.365871518,0,128.146678619,0
54.0178449343,92.735244578,0,140.427118568,0
-46.3196218354,-55.0198449943,0,69.8297954619,0
955.402925745,1135.71515274,2,154.02462699,0
2121.86547224,-1341.86225607,1,405.023596659,0
1750.46057995,-1057.77562446,1,238.026997848,0
2.03890039777,69.5583282453,0,115.558346069,0
2053.884326,-936.795513946,1,88.7251803087,0
975.178542883,941.868471359,2,93.6058530273,0
221.351534792,-1426.90749355,0,1396.96442119,1
-125.454340254,-171.820774353,0,195.546179927,0
836.700820209,724.089988041,2,350.017823351,0
1707.76362926,-852.384952814,1,286.103590934,0
-153.440397893,50.7162152796,0,200.023742307,0
-126.642265409,-111.972527822,0,163.985211235,0
2021.21924441,-953.834967473,1,52.5113071996,0
-47.5739745499,14.0527276936,0,91.2118890641,0
2353.98339142,949.091855174,2,1313.84847727,1
-9.31104557833,-189.153515176,0,148.490222852,0
1051.72654764,816.631917328,2,191.614282939,0
-80.5246899227,-138.604520839,0,139.890030118,0
1990.24194499,-1048.83793598,1,84.931027691,0
20.2709117207,-11.2395327496,0,32.9925099916,0
-9.1790976406,-49.7873216997,0,32.3333849661,0
37.1635791586,-70.3809261461,0,29.9783028482,0
905.148098964,1137.65571495,2,188.142879132,0
2101.34398731,-1017.41832358,1,140.744371501,0
782.424395556,1047.43916271,2,262.020132907,0
2512.61382999,1357.34751559,2,1512.07567069,1
1024.71991084,655.539040827,2,352.828750063,0
-204.471013042,-41.3395680536,0,227.146619213,0
1970.30917681,-927.869089292,1,38.4342210079,0
1856.72799028,-801.011155225,1,200.498219132,0
995.686408321,835.014441216,2,178.909521419,0
1044.49887546,1223.19744905,2,215.24828328,0
2047.21792996,-804.117383329,1,179.539721927,0
1200.14963174,1108.2022397,2,187.697599721,0
1206.26193438,535.538628101,2,500.353295444,0
1564.80098088,-1269.24524693,1,506.092941831,0
1354.99567473,908.280610123,2,329.007514615,0
-30.4514530975,106.314343766,0,159.558214685,0
1845.81017735,-1155.35119155,1,226.305928614,0
1042.98095159,736.997177243,2,270.977810694,0
1981.79081064,-995.863481587,1,31.7479944787,0
1884.60845136,-648.818033979,1,328.822718437,0
1429.32792375,899.898546685,2,402.647599682,0
4.99808075209,-276.076761371,0,232.60259566,0
1867.01319159,-974.446376661,1,103.517225598,0
2251.84461063,-1070.67823318,1,300.353816705,0
-82.7269702369,-39.642530108,0,105.481405658,0
138.371352883,-26.0627166415,0,117.117486334,0
2152.67106373,-739.464863332,1,291.114751045,0
1804.93085166,-1107.47212483,1,217.360861958,0
945.281013572,1197.23044896,2,212.293824471,0
726.693335089,1024.30302687,2,315.184981874,0
53.5809921959,72.8904508603,0,121.052223713,0
41.5776287627,-44.9025755666,0,18.9344940258,0
1840.11007209,-1087.32082905,1,177.682766031,0
991.676615905,1268.79487936,2,265.531792019,0
-126.513958116,139.409105247,0,236.52625158,0
931.520880046,932.337220859,2,133.438769508,0
1107.91582674,1324.12249345,2,323.061945116,0
732.602894262,916.246146609,2,322.184634279,0
2378.62179795,-770.473386736,1,452.934663626,0
1336.65566597,-1326.41231639,1,728.7449562,0
74.2603732827,18.2188116365,0,80.9449857015,0
825.752896112,857.894841402,2,262.773865963,0
1038.89576598,1083.23712137,2,75.3099238687,0
2011.05549468,-882.849565991,1,92.9133509993,0
726.790887228,824.530533179,2,364.230307868,0
1183.24317115,1295.36463567,2,320.467159446,0
628.37560851,1105.22217903,2,424.372870433,0
56.8564823882,16.4385715944,0,69.569775715,0
922.678212473,1117.72672646,2,161.722859156,0
-88.9530300006,-133.614791578,0,143.04484513,0
1036.00542152,960.860141089,2,47.4246817155,0
1208.22957601,982.362376924,2,168.729328571,0
2171.65141878,-1307.92680672,1,396.592355829,0
2038.1880307,-941.140155878,1,72.4861446421,0
-0.892602709367,-5.4559393937,0,45.293819163,0
-235.567281848,676.247537705,0,765.275534636,0
77.0618178615,325.571431563,0,373.69826704,0
2219.22561999,-1155.40860273,1,312.681667105,0
1823.05914178,-953.506839418,1,147.70582856,0
1992.07185055,-940.886342733,1,33.525698907,0
-22.6019114246,-136.864744237,0,103.176221486,0
-54.3985554135,-38.5649141526,0,77.2586468188,0
874.130201685,798.310325598,2,268.244320156,0
1975.92314773,-1375.59287579,1,409.329571703,0
1990.07652281,-852.851742888,1,115.177786173,0
-169.22863294,-42.5043245234,0,191.893925687,0
419.596414764,-972.671727237,0,1009.81223127,1
392.894516587,-931.022640459,0,961.054546965,1
-101.265742973,-1576.92183054,0,1537.7777072,1
1208.65262534,1035.19623404,2,169.399874909,0
628.04644742,918.519846171,2,422.975155708,0
1.35829237809,131.92193419,0,177.35120389,0
2020.87046285,-920.206473174,1,68.4939906397,0
1751.2089974,-605.904165582,1,421.721147837,0
-168.95901635,-129.193659031,0,209.643426332,0
-129.910540909,-1528.14481516,0,1491.82138718,1
1110.11328983,898.563615467,2,129.166117479,0
921.158330128,1304.70333401,2,320.189819565,0
788.719903328,1215.87364493,2,327.259231748,0
-294.645548484,894.833600203,0,991.142556509,1
64.290526819,-131.668616993,0,96.9202304594,0
878.936114549,861.646721651,2,218.684822775,0
731.038350346,951.978095911,2,315.426045254,0
114.904435586,-267.868581432,0,241.994519442,0
194.266783421,-53.9596839017,0,171.888910731,0
2013.07266621,-543.931965013,1,424.540556965,0
1081.63219631,1111.59549512,2,111.140978802,0
215.191112339,-126.90449638,0,209.566066911,0
17.5709067999,1.40225653985,0,45.831041073,0
1522.91740607,-48.1850971867,1,1021.27917231,1
1077.56172175,1057.85499411,2,61.5804193276,0
59.6470228175,139.110123342,0,186.951359213,0
1908.24523517,-933.70986351,1,70.0136434981,0
1974.40513327,1568.36391717,2,1088.31831325,1
2195.46764577,-987.699287718,1,226.271889992,0
2062.03332676,-1009.06302916,1,101.291640047,0
1178.40434324,-1087.46398477,1,801.021565453,0
1061.2724576,1028.78982565,2,28.7432239755,0
1836.391979,-1038.89953328,1,152.241234027,0
-243.484984462,-687.474672894,0,696.207289269,0
1232.1457455,829.847985359,2,260.941958847,0
-128.915504193,7.67721019733,0,160.188042993,0
713.850942458,703.596626051,2,447.177714609,0
757.577447028,878.272503738,2,312.102570217,0
1906.77705272,-1333.35291289,1,372.490532678,0
1948.71159106,-1056.47161888,1,92.6958072902,0
2409.55323841,-911.127822198,1,442.79468017,0
733.138893946,1175.0629054,2,350.682980726,0
1036.94394551,1159.76433013,2,151.860651494,0
1795.53501502,-967.607208419,1,174.679479911,0
-87.7945737285,107.485437776,0,187.594747185,0
1013.59898939,1018.70394624,2,29.8521890356,0
750.475842731,1185.17415245,2,340.690276681,0
786.801601778,800.835700655,2,328.257816552,0
1199.70948546,1000.90870752,2,158.412098786,0
2060.14456306,-1210.15160151,1,259.904491402,0
1111.14317262,934.538130466,2,101.2363551,0
1590.20696505,-917.588816833,1,383.112402194,0
1285.35455327,897.129428262,2,267.904531618,0
-158.101869481,80.2504810575,0,219.427899245,0
67.3833599044,73.6642404172,0,126.013812334,0
562.016462954,1539.55533973,2,715.85154253,0
1917.72198489,-847.424347811,1,129.950489372,0
-44.830124507,52.1990462789,0,117.63063331,0
2313.26257254,1868.92269769,2,1535.81677799,1
922.026352886,937.178347849,2,138.833453893,0
1922.33310995,-1071.10443778,1,115.219200952,0
1126.91590977,833.096829609,2,194.639296107,0
1287.10665213,1081.88854255,2,256.531955076,0
2050.76409598,-1250.14784677,1,295.053921302,0
1860.05533351,-1307.20855548,1,358.260300001,0
997.113478753,699.24344072,2,311.895293919,0
75.3606446336,156.220096328,0,207.180919934,0
2177.51669873,-918.591926207,1,212.726551439,0
504.080577842,607.81481315,2,669.996912356,0
157.852360913,-92.237319875,0,143.493062858,0
1190.67716294,949.329260009,2,160.331245646,0
970.813500502,796.907682433,2,222.570881679,0
1754.95060417,-930.548961426,1,218.20818347,0
1111.54387189,1122.14948585,2,133.97486564,0
746.695560243,1103.8410467,2,309.958350992,0
1297.21356341,531.006905382,2,541.208793999,0
808.869631375,1001.03798356,2,232.688543795,0
2241.84262058,-1036.48885281,1,280.55393679,0
1888.96192836,-688.707746813,1,289.241099935,0
2050.08497301,-1082.81922848,1,141.265919696,0
1881.47974513,-1227.54678681,1,275.900731041,0
956.663429623,1047.10177511,2,93.3853903758,0
661.018397819,983.110984597,2,381.247844407,0
1038.80487526,942.803108102,2,65.221440662,0
2060.76048689,-787.487346073,1,200.435927684,0
1808.93017061,-1065.47403817,1,189.330193112,0
2180.75116159,-1268.12172148,1,367.997511902,0
-155.974160641,-167.400536498,0,217.028425579,0
18.8239506046,-189.558329687,0,145.463319943,0
4.51442592274,-1213.03627034,0,1169.03152507,1
-6.77537095382,86.1077575476,0,133.537502438,0
50.1538647664,-6.44912864805,0,46.6586323353,0
1072.8893701,1120.1588705,2,116.508862821,0
-174.561485282,-96.337629115,0,204.0089366,0
881.952439214,962.985843535,2,165.724662591,0
-20.4110084493,-247.985514352,0,208.340328896,0
-46.3106228957,21.4073942669,0,95.1519718108,0
764.900741911,938.868715717,2,285.056611899,0
1909.05744533,-745.729636814,1,228.893595224,0
2230.02436395,-1234.87867743,1,373.679668171,0
1884.44057468,-1287.48327402,1,332.43492945,0
1761.53154402,1662.26759961,2,972.941340967,1
1157.26099589,826.867325615,2,214.963918501,0
1246.29216878,802.015899759,2,290.474942886,0
2013.59863549,-973.448910384,1,43.973485926,0
1326.7746227,1269.84881815,2,387.282211756,0
767.481556427,1515.78431512,2,577.006115198,0
1826.27731464,-1431.1241504,1,486.595359517,0
42.6869899626,78.2813062149,0,124.05436508,0
1088.22329742,965.533271438,2,63.1523538765,0
923.374112734,977.351951774,2,121.985957427,0
17.1388993512,-301.618238447,0,257.531836623,0
-82.3075459884,-74.3065257884,0,109.213129323,0
1379.61211707,-604.317007334,1,692.704417067,0
-115.005849263,17.8142831236,0,150.965003348,0
111.038981361,-183.179264531,0,164.746842644,0
395.558382828,1776.57862886,2,1003.96237103,1
1483.46328491,-834.162702488,1,504.364063051,0
1897.65366537,-1219.06505595,1,262.969452338,0
5.18232156878,-160.131418678,0,117.29505439,0
2244.90367702,-783.138232673,1,330.160899145,0
20.2884210976,-39.5040267842,0,5.21152333529,0
781.186793394,706.380649439,2,398.366700115,0
2001.61490558,402.16183196,2,1135.30245126,1
-96.6119780866,-91.9629480467,0,128.498623531,0
1045.93664325,1149.58005207,2,141.680264938,0
1974.42910149,-554.228638881,1,412.09614477,0
2124.52996544,380.478061925,2,1251.71827847,1
2102.18726506,-850.544331347,1,175.551155504,0
1484.19335542,-991.046849372,1,486.645729202,0
712.046003838,743.150924986,2,422.657915239,0
-108.710746808,153.529787583,0,237.346498202,0
-56.9615408186,-138.611478995,0,123.54402438,0
309.174001857,1575.93871267,2,926.727010796,0
1827.19882356,-1056.99596912,1,169.343649918,0
1332.69186015,1041.10912391,2,293.116251233,0
1141.97702333,841.665584334,2,194.324703814,0
-3.8248004919,49.7645872799,0,97.5728846668,0
171.929157461,-30.1793736224,0,149.922816192,0
1942.07804752,-1337.6754189,1,372.436202039,0
984.710411489,750.254657427,2,263.889158622,0
787.902001066,1090.87001137,2,266.760862428,0
2059.97196065,-652.416673663,1,326.469012608,0
765.520781437,996.444594508,2,276.174718968,0
722.227267228,1656.61551358,2,722.942855585,0
1900.98821258,-643.693049218,1,329.952877913,0
1859.59263427,-817.104250829,1,185.732172894,0
2019.54001471,-1317.33518464,1,354.481246927,0
2297.14388885,-891.67465185,1,335.343747102,0
1287.97419772,1283.58195431,2,369.774721492,0
704.462229567,957.368870715,2,340.77057955,0
2438.74805741,-1262.49904406,1,554.310607375,0
2523.99475978,-996.763917984,1,554.622240181,0
2343.40047402,-770.757991431,1,421.318560358,0
2255.87582693,-775.055424735,1,343.774463812,0
1865.48885325,-1268.05393461,1,319.405631792,0
-77.0588054549,-41.9240122755,0,99.7418227004,0
844.558525599,784.686057357,2,297.698169713,0
61.6043877661,155.102295788,0,203.01848514,0
31.3096691536,-10.064642383,0,35.1618423138,0
24.3029245003,-84.3518384036,0,40.2399080832,0
1114.83452361,736.539075707,2,281.175557789,0
14.0176709711,129.650059469,0,174.010273226,0
24.2522973962,120.735566246,0,164.888825072,0
936.034015605,826.108669128,2,210.207879665,0
1059.74772888,-1168.44412026,1,932.631667841,0
-98.3275668522,-108.377907815,0,136.97944742,0
1855.85749106,-1303.88401644,1,356.422826558,0
-27.3787581343,-157.705493785,0,124.094982082,0
-122.394885545,1141.33241789,2,1171.46558531,1
1013.37451443,950.773902212,2,63.7179669541,0
171.732247632,413.482427373,0,481.296601566,0
941.769581428,929.580162683,2,126.815743578,0
-42.1396896659,79.0206898913,0,139.171475782,0
1130.97205804,1259.02214602,2,266.533598492,0
2180.0949875,-707.658925899,1,333.089650499,0
1922.00384348,-1014.75959763,1,68.3507269927,0
1107.46989004,1361.87100915,2,360.004746504,0
2078.57255253,-1253.65378005,1,307.104037903,0
2009.76570751,-1195.45250166,1,232.538372009,0
2036.62658856,-1100.83405681,1,150.032560375,0
1008.46962279,1269.93414832,2,264.031967883,0
24.7942248999,45.2408524799,0,89.4119225858,0
2065.58165524,-720.78381169,1,263.392453542,0
1903.59264413,-884.905784105,1,105.182502082,0
998.048162634,1432.07138841,2,426.316249486,0
1887.5027655,-494.889057929,1,478.614354981,0
-38.2663206276,9.33447363135,0,81.0673767025,0
1159.24071376,774.341903472,2,261.64081066,0
1655.01671309,-711.167317288,1,405.513110001,0
2018.54381232,-919.415055075,1,67.3401055737,0
2495.10653337,-1021.23304713,1,527.763253775,0
-188.587623382,14.1989681959,0,219.154996359,0
2204.58491454,-719.685097686,1,340.223829884,0
533.792417409,-687.826073308,0,821.938394148,0
-109.854157209,93.6614423259,0,191.181360505,0
1607.46412685,1234.93650061,2,609.8196053,0
1912.81459301,-1070.18080703,1,118.679193984,0
1675.27014733,-978.806757345,1,295.204397538,0
178.530578949,-90.4482698539,0,162.604172605,0
832.646752634,1248.23895351,2,318.323217001,0
2078.79130342,-1085.61324455,1,161.322259899,0
807.192826646,795.522734787,2,316.24806987,0
1042.592009,1288.78254787,2,280.814159566,0
841.370833828,1179.7424599,2,263.70279598,0
36.5772149086,54.2405042932,0,99.3657553021,0
1017.56260942,1172.43247809,2,166.188206313,0
2048.57508708,-795.412153426,1,188.002363558,0
-134.252723911,93.7922403407,0,208.920789583,0
-10.7861012865,-162.427826147,0,122.919576195,0
858.896548635,844.726549172,2,244.900372806,0
1083.7168675,973.454403348,2,54.5660152655,0
2279.35047343,-1127.14129906,1,348.478066421,0
1071.09066812,901.854236344,2,110.177048691,0
118.555593727,42.0429953611,0,128.93704631,0
1781.646913,-845.179637924,1,224.113386584,0
776.977130574,1205.0574274,2,329.835807005,0
192.225849783,-48.674210691,0,169.628038563,0
2087.67624114,-1143.97436577,1,212.991678487,0
947.875598682,1329.62577699,2,334.991157619,0
2068.68121156,-1014.6343714,1,109.693011683,0
2232.81082415,-1251.08036734,1,387.372474726,0
1027.96252643,942.088228463,2,67.2498499791,0
1288.38492538,1284.11311354,2,370.444445269,0
55.5268871435,-205.106709333,0,164.282802933,0
12.3801318013,152.049062657,0,196.463654925,0
-44.0584233452,39.633077835,0,107.097977668,0
1733.37240808,1674.30220749,2,960.597502388,1
1993.79431564,-1010.57683687,1,50.1636730008,0
999.75630579,886.934524173,2,128.017672036,0
927.066240518,1201.55641972,2,224.85594144,0
1207.25175436,756.428048322,2,301.267830705,0
1278.11250556,-1474.53197811,1,858.658800634,0
2111.22424302,-908.300756936,1,152.477549348,0
1997.38729952,-1368.97718623,1,403.590113914,0
1127.64058788,1065.01253389,2,103.352546272,0
1767.59625508,-993.218120689,1,204.393230336,0
2110.76165622,-928.990013003,1,145.420580853,0
-191.192504716,-20.0627135653,0,215.202552908,0
988.023339672,1131.60544806,2,134.686607724,0
1945.83566837,-938.729695951,1,36.8019969311,0
2205.62112431,-1227.94025545,1,351.955297447,0
2634.83554468,1441.98546219,2,1651.43294669,1
-213.484968716,-1451.55135603,0,1427.07908802,1
25.3968650997,161.651435841,0,205.815210313,0
51.1625385366,1752.11654138,2,1238.72190609,1
2132.46764741,135.673026669,1,1113.85781326,1
-55.6270675426,54.8464900648,0,126.206257553,0
762.041999003,1056.22985241,2,283.549823638,0
-10.3119687698,-52.9041687174,0,34.1137838643,0
2429.75602772,-966.286470396,1,459.546400613,0
790.512985696,923.965970146,2,264.629222397,0
-97.1094872615,-150.264941899,0,160.017627781,0
2062.53434223,-870.426032033,1,133.102519629,0
-279.133147725,-152.728233398,0,320.730822645,0
2002.85624032,-932.229374909,1,47.1892532432,0
689.339548114,749.838023237,2,436.597844799,0
1854.44338659,-989.224342352,1,118.013567589,0
1151.83520019,1068.67518014,2,125.971627857,0
-15.8233063677,114.137187905,0,162.893395604,0
2056.38505989,-742.066957146,1,240.225080749,0
2020.70498727,-432.391075096,1,536.294619216,0
30.4113505244,26.5604178866,0,71.129773065,0
1658.83858544,-1447.38813849,1,573.057293597,0
877.21425091,951.776485729,2,173.587936151,0
1704.81130756,-1156.21054606,1,326.345025002,0
-39.9157068387,78.6815909211,0,137.847780357,0
881.715773057,753.002303556,2,300.874491138,0
1923.25454454,-799.24986281,1,173.526917369,0
2049.81529393,-999.469936668,1,86.2385980725,0
961.523569849,1393.1392884,2,393.374964079,0
846.142641312,956.864303854,2,201.887918821,0
868.047454736,1158.91260553,2,229.899098273,0
2337.62800169,-1268.32035028,1,475.616055306,0
731.917082326,799.602293346,2,373.136750637,0
1040.95575165,1192.78897626,2,184.818959552,0
781.329163496,716.334171646,2,390.790539166,0
61.798925839,-31.5149484317,0,41.1281267619,0
-90.4396352322,-103.855902933,0,127.892387933,0
7.9993100544,12.4438121089,0,58.4571770763,0
177.719758049,51.4957915996,0,182.184880683,0
884.118439222,1084.95532124,2,175.161033506,0
966.908586706,1192.7292916,2,199.230745249,0
1554.54136896,-929.32742262,1,417.309606678,0
62.2494137305,326.645206765,0,372.898439801,0
1012.61600652,886.904181885,2,124.453926976,0
2070.697133,-900.104433449,1,120.332925694,0
5.9215493322,100.887294767,0,145.995359848,0
1128.83730499,1510.00920203,2,509.586455662,0
1370.36546796,1640.49550103,2,712.930440692,0
15.0375601744,-109.4039624,0,65.7018659007,0
7.9671282799,33.1583420935,0,78.687496298,0
2376.01027569,1242.56243565,2,1355.01712234,1
2021.54655214,-1370.85591077,1,407.796996926,0
234.62583788,115.266693484,0,265.221629337,0
-120.600044243,27.5586485729,0,160.201243421,0
-34.4281777879,196.636981441,0,247.457253334,0
-70.3919889824,-193.099402784,0,175.629156472,0
1261.38053235,636.606050447,2,431.600498567,0
2156.05401569,-994.539242221,1,187.977157615,0
1264.69663752,808.582191823,2,299.32032606,0
31.7105254195,44.7910370422,0,89.3960873422,0
-2.73246862735,-61.2010438759,0,30.5872450378,0
11.2631326298,53.3045905908,0,98.1141165989,0
844.668092087,1123.85464017,2,228.372783069,0
1390.52042594,397.660066361,2,703.08307927,0
-113.710095158,48.2483746741,0,164.720885535,0
1761.6004517,-1215.61437061,1,325.075156336,0
1226.37858066,75.8870602259,2,950.250846209,1
1248.28119921,976.631486552,2,209.18717388,0
958.769430756,945.46203808,2,103.65430282,0
2321.1835622,-764.396680942,1,404.906085185,0
2098.85469164,-1027.90739319,1,142.634608226,0
35.6166480682,121.744649007,0,166.395549279,0
123.382145504,11.2359472056,0,114.945243147,0
1891.54166495,-1164.92433208,1,213.632885636,0
245.949978769,109.034097212,0,270.782552703,0
2152.32195201,-1029.69628743,1,192.830455752,0
1988.12223531,-1328.69238627,1,362.831637739,0
-102.573451063,-176.293883181,0,182.060885304,0
2028.52237189,-1298.93213064,1,337.701634667,0
